"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENTREZID","GO","PATH","UNIPROT","ENZYME"
"ENSG00000117560.6",62.2885312425298,3.33891468305712,0.504573986424657,2.32206422156001e-12,1.42076959376648e-10,"FASLG","356","GO:0000122","04010","P48023",NA
"ENSG00000110934.6",840.291894828001,3.33796948130342,0.387392261697958,4.39347365353625e-19,1.08610920464113e-16,"BIN2","51411","GO:0001891",NA,"B7Z6F3",NA
"ENSG00000229164.5",1466.47769354935,3.33551916507715,0.436538035660997,1.37762654767946e-15,1.64960016377212e-13,NA,NA,NA,NA,NA,NA
"ENSG00000211641.2",1.33604314935127,3.33265853400736,1.26826410224766,7.4781052033784e-05,0.000799838928486956,NA,NA,NA,NA,NA,NA
"ENSG00000100385.9",819.173955493375,3.33173591886231,0.422670873942297,2.05313393988154e-16,2.82842605792969e-14,"IL2RB","3560","GO:0000165","04060","P14784",NA
"ENSG00000267349.1",4.22761896097109,3.33141794503291,0.812246145549704,1.48395641745484e-06,2.78391676993027e-05,NA,NA,NA,NA,NA,NA
"ENSG00000188820.8",101.670074872995,3.32617122442455,0.471598287136349,1.12575766585328e-13,8.89406584769752e-12,"CALHM6","441168","GO:0006811",NA,"Q5R3K3",NA
"ENSG00000222057.1",1.65710373473808,3.32596792508257,0.976919704565441,1.25567201676989e-05,0.000179029627916577,NA,NA,NA,NA,NA,NA
"ENSG00000186891.9",202.902580154481,3.32556606419264,0.499514160954283,1.78612401572385e-12,1.11966964372186e-10,"TNFRSF18","8784","GO:0002687","04060","Q9Y5U5",NA
"ENSG00000134516.11",1642.39711773975,3.32384612279871,0.434872816562819,1.36472613638695e-15,1.64056137195316e-13,"DOCK2","1794","GO:0001766","04062","Q5XG91",NA
"ENSG00000253369.1",3.13576941242647,3.32368717019804,1.38037972570754,0.000116109185694657,0.0011529675990554,NA,NA,NA,NA,NA,NA
"ENSG00000186854.6",222.418900241695,3.3231007797084,0.414204811979179,6.6600761955538e-17,9.81528729319742e-15,"TRABD2A","129293","GO:0004175",NA,"Q86V40",NA
"ENSG00000258352.1",22.9536667055741,3.32164714379101,0.535173365289961,3.45931391530896e-11,1.77327439397794e-09,NA,NA,NA,NA,NA,NA
"ENSG00000211767.1",3.49660469152077,3.32101435304388,0.834676660631878,2.27790942714195e-06,4.06443746097842e-05,NA,NA,NA,NA,NA,NA
"ENSG00000223534.1",113.574259527401,3.31958093234674,0.535720926667913,3.69606498916605e-11,1.87892497807456e-09,"HLA-DQB1-AS1","106480429",NA,NA,NA,NA
